2025-07-06 15:24:03,316 - Deleted: test_dir
2025-07-06 15:45:45,982 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:45:45,983 - Modified: test_dir\file13.txt
2025-07-06 15:45:45,984 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:45:45,985 - Created: test_dir\file14.txt
2025-07-06 15:45:45,985 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:45:45,988 - Modified: test_dir\file14.txt
2025-07-06 15:45:45,988 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,130 - Renamed: from test_dir\file1.txt to test_dir\filea.txt
2025-07-06 15:46:00,131 - Modified: test_dir\filea.txt
2025-07-06 15:46:00,133 - Renamed: from test_dir\file2.txt to test_dir\fileb.txt
2025-07-06 15:46:00,133 - Modified: test_dir\fileb.txt
2025-07-06 15:46:00,135 - Renamed: from test_dir\file3.txt to test_dir\filec.txt
2025-07-06 15:46:00,136 - Modified: test_dir\filec.txt
2025-07-06 15:46:00,138 - Renamed: from test_dir\file4.txt to test_dir\filed.txt
2025-07-06 15:46:00,138 - Modified: test_dir\filed.txt
2025-07-06 15:46:00,140 - Renamed: from test_dir\file5.txt to test_dir\filee.txt
2025-07-06 15:46:00,141 - Modified: test_dir\filee.txt
2025-07-06 15:46:00,141 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,143 - Renamed: from test_dir\file6.txt to test_dir\filef.txt
2025-07-06 15:46:00,144 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,145 - Modified: test_dir\filef.txt
2025-07-06 15:46:00,145 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,148 - Renamed: from test_dir\file7.txt to test_dir\fileg.txt
2025-07-06 15:46:00,148 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,148 - Modified: test_dir\fileg.txt
2025-07-06 15:46:00,148 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,150 - Renamed: from test_dir\file8.txt to test_dir\fileh.txt
2025-07-06 15:46:00,150 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,151 - Modified: test_dir\fileh.txt
2025-07-06 15:46:00,151 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,153 - Renamed: from test_dir\file9.txt to test_dir\filei.txt
2025-07-06 15:46:00,153 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,153 - Modified: test_dir\filei.txt
2025-07-06 15:46:00,153 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,155 - Renamed: from test_dir\file10.txt to test_dir\filej.txt
2025-07-06 15:46:00,156 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,156 - Modified: test_dir\filej.txt
2025-07-06 15:46:00,156 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,160 - Renamed: from test_dir\file11.txt to test_dir\filek.txt
2025-07-06 15:46:00,160 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,160 - Modified: test_dir\filek.txt
2025-07-06 15:46:00,161 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,165 - Renamed: from test_dir\file12.txt to test_dir\filel.txt
2025-07-06 15:46:00,165 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,165 - Modified: test_dir\filel.txt
2025-07-06 15:46:00,166 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,168 - Renamed: from test_dir\file13.txt to test_dir\filem.txt
2025-07-06 15:46:00,168 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,168 - Modified: test_dir\filem.txt
2025-07-06 15:46:00,169 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,171 - Renamed: from test_dir\file14.txt to test_dir\filen.txt
2025-07-06 15:46:00,171 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:00,172 - Modified: test_dir\filen.txt
2025-07-06 15:46:00,172 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:07,526 - Deleted: test_dir\filea.txt
2025-07-06 15:46:07,531 - Deleted: test_dir\fileb.txt
2025-07-06 15:46:07,534 - Deleted: test_dir\filec.txt
2025-07-06 15:46:07,536 - Deleted: test_dir\filed.txt
2025-07-06 15:46:07,538 - Deleted: test_dir\filee.txt
2025-07-06 15:46:07,540 - Deleted: test_dir\filef.txt
2025-07-06 15:46:07,542 - Deleted: test_dir\fileg.txt
2025-07-06 15:46:07,545 - Deleted: test_dir\fileh.txt
2025-07-06 15:46:07,549 - Deleted: test_dir\filei.txt
2025-07-06 15:46:07,551 - Deleted: test_dir\filej.txt
2025-07-06 15:46:07,551 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:07,553 - Deleted: test_dir\filek.txt
2025-07-06 15:46:07,553 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:07,555 - Deleted: test_dir\filel.txt
2025-07-06 15:46:07,555 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:07,557 - Deleted: test_dir\filem.txt
2025-07-06 15:46:07,557 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:07,560 - Deleted: test_dir\filen.txt
2025-07-06 15:46:07,561 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,872 - Created: test_dir\file1.txt
2025-07-06 15:46:23,873 - Modified: test_dir\file1.txt
2025-07-06 15:46:23,874 - Created: test_dir\file2.txt
2025-07-06 15:46:23,876 - Modified: test_dir\file2.txt
2025-07-06 15:46:23,877 - Created: test_dir\file3.txt
2025-07-06 15:46:23,881 - Modified: test_dir\file3.txt
2025-07-06 15:46:23,883 - Created: test_dir\file4.txt
2025-07-06 15:46:23,884 - Modified: test_dir\file4.txt
2025-07-06 15:46:23,886 - Created: test_dir\file5.txt
2025-07-06 15:46:23,891 - Modified: test_dir\file5.txt
2025-07-06 15:46:23,892 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,893 - Created: test_dir\file6.txt
2025-07-06 15:46:23,893 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,896 - Modified: test_dir\file6.txt
2025-07-06 15:46:23,896 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,896 - Created: test_dir\file7.txt
2025-07-06 15:46:23,897 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,901 - Modified: test_dir\file7.txt
2025-07-06 15:46:23,901 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,904 - Created: test_dir\file8.txt
2025-07-06 15:46:23,904 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,905 - Modified: test_dir\file8.txt
2025-07-06 15:46:23,905 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,906 - Modified: test_dir\file8.txt
2025-07-06 15:46:23,906 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,906 - Created: test_dir\file9.txt
2025-07-06 15:46:23,907 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,910 - Modified: test_dir\file9.txt
2025-07-06 15:46:23,911 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,912 - Created: test_dir\file10.txt
2025-07-06 15:46:23,912 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,915 - Modified: test_dir\file10.txt
2025-07-06 15:46:23,916 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,917 - Created: test_dir\file11.txt
2025-07-06 15:46:23,917 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,923 - Modified: test_dir\file11.txt
2025-07-06 15:46:23,923 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,924 - Created: test_dir\file12.txt
2025-07-06 15:46:23,924 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,930 - Modified: test_dir\file12.txt
2025-07-06 15:46:23,930 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,930 - Created: test_dir\file13.txt
2025-07-06 15:46:23,931 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,933 - Modified: test_dir\file13.txt
2025-07-06 15:46:23,933 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,934 - Created: test_dir\file14.txt
2025-07-06 15:46:23,934 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:23,935 - Modified: test_dir\file14.txt
2025-07-06 15:46:23,935 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,573 - Renamed: from test_dir\file1.txt to test_dir\filea.txt
2025-07-06 15:46:32,574 - Modified: test_dir\filea.txt
2025-07-06 15:46:32,578 - Renamed: from test_dir\file2.txt to test_dir\fileb.txt
2025-07-06 15:46:32,578 - Modified: test_dir\fileb.txt
2025-07-06 15:46:32,581 - Renamed: from test_dir\file3.txt to test_dir\filec.txt
2025-07-06 15:46:32,582 - Modified: test_dir\filec.txt
2025-07-06 15:46:32,585 - Renamed: from test_dir\file4.txt to test_dir\filed.txt
2025-07-06 15:46:32,585 - Modified: test_dir\filed.txt
2025-07-06 15:46:32,588 - Renamed: from test_dir\file5.txt to test_dir\filee.txt
2025-07-06 15:46:32,588 - Modified: test_dir\filee.txt
2025-07-06 15:46:32,589 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,594 - Renamed: from test_dir\file6.txt to test_dir\filef.txt
2025-07-06 15:46:32,594 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,594 - Modified: test_dir\filef.txt
2025-07-06 15:46:32,595 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,598 - Renamed: from test_dir\file7.txt to test_dir\fileg.txt
2025-07-06 15:46:32,598 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,599 - Modified: test_dir\fileg.txt
2025-07-06 15:46:32,599 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,601 - Renamed: from test_dir\file8.txt to test_dir\fileh.txt
2025-07-06 15:46:32,601 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,601 - Modified: test_dir\fileh.txt
2025-07-06 15:46:32,601 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,605 - Renamed: from test_dir\file9.txt to test_dir\filei.txt
2025-07-06 15:46:32,605 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,606 - Modified: test_dir\filei.txt
2025-07-06 15:46:32,606 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,610 - Renamed: from test_dir\file10.txt to test_dir\filej.txt
2025-07-06 15:46:32,610 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,611 - Modified: test_dir\filej.txt
2025-07-06 15:46:32,611 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,615 - Renamed: from test_dir\file11.txt to test_dir\filek.txt
2025-07-06 15:46:32,615 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,615 - Modified: test_dir\filek.txt
2025-07-06 15:46:32,616 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,617 - Renamed: from test_dir\file12.txt to test_dir\filel.txt
2025-07-06 15:46:32,618 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,618 - Modified: test_dir\filel.txt
2025-07-06 15:46:32,618 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,620 - Renamed: from test_dir\file13.txt to test_dir\filem.txt
2025-07-06 15:46:32,620 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,620 - Modified: test_dir\filem.txt
2025-07-06 15:46:32,620 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,622 - Renamed: from test_dir\file14.txt to test_dir\filen.txt
2025-07-06 15:46:32,622 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:32,622 - Modified: test_dir\filen.txt
2025-07-06 15:46:32,623 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:38,504 - Deleted: test_dir\filea.txt
2025-07-06 15:46:38,507 - Deleted: test_dir\fileb.txt
2025-07-06 15:46:38,510 - Deleted: test_dir\filec.txt
2025-07-06 15:46:38,513 - Deleted: test_dir\filed.txt
2025-07-06 15:46:38,516 - Deleted: test_dir\filee.txt
2025-07-06 15:46:38,521 - Deleted: test_dir\filef.txt
2025-07-06 15:46:38,525 - Deleted: test_dir\fileg.txt
2025-07-06 15:46:38,528 - Deleted: test_dir\fileh.txt
2025-07-06 15:46:38,532 - Deleted: test_dir\filei.txt
2025-07-06 15:46:38,534 - Deleted: test_dir\filej.txt
2025-07-06 15:46:38,534 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:38,539 - Deleted: test_dir\filek.txt
2025-07-06 15:46:38,539 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:38,541 - Deleted: test_dir\filel.txt
2025-07-06 15:46:38,542 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:38,544 - Deleted: test_dir\filem.txt
2025-07-06 15:46:38,544 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:38,546 - Deleted: test_dir\filen.txt
2025-07-06 15:46:38,546 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,365 - Created: test_dir\file1.txt
2025-07-06 15:46:47,366 - Modified: test_dir\file1.txt
2025-07-06 15:46:47,368 - Created: test_dir\file2.txt
2025-07-06 15:46:47,369 - Modified: test_dir\file2.txt
2025-07-06 15:46:47,371 - Created: test_dir\file3.txt
2025-07-06 15:46:47,372 - Modified: test_dir\file3.txt
2025-07-06 15:46:47,376 - Created: test_dir\file4.txt
2025-07-06 15:46:47,380 - Modified: test_dir\file4.txt
2025-07-06 15:46:47,382 - Created: test_dir\file5.txt
2025-07-06 15:46:47,384 - Modified: test_dir\file5.txt
2025-07-06 15:46:47,384 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,386 - Created: test_dir\file6.txt
2025-07-06 15:46:47,386 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,388 - Modified: test_dir\file6.txt
2025-07-06 15:46:47,388 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,389 - Created: test_dir\file7.txt
2025-07-06 15:46:47,389 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,392 - Modified: test_dir\file7.txt
2025-07-06 15:46:47,392 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,395 - Created: test_dir\file8.txt
2025-07-06 15:46:47,395 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,398 - Modified: test_dir\file8.txt
2025-07-06 15:46:47,398 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,400 - Created: test_dir\file9.txt
2025-07-06 15:46:47,400 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,401 - Modified: test_dir\file9.txt
2025-07-06 15:46:47,401 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,403 - Created: test_dir\file10.txt
2025-07-06 15:46:47,403 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,404 - Modified: test_dir\file10.txt
2025-07-06 15:46:47,405 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,406 - Created: test_dir\file11.txt
2025-07-06 15:46:47,406 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,407 - Modified: test_dir\file11.txt
2025-07-06 15:46:47,408 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,411 - Created: test_dir\file12.txt
2025-07-06 15:46:47,411 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,414 - Modified: test_dir\file12.txt
2025-07-06 15:46:47,414 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,416 - Created: test_dir\file13.txt
2025-07-06 15:46:47,416 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,421 - Modified: test_dir\file13.txt
2025-07-06 15:46:47,422 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,424 - Created: test_dir\file14.txt
2025-07-06 15:46:47,424 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:47,428 - Modified: test_dir\file14.txt
2025-07-06 15:46:47,428 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,811 - Renamed: from test_dir\file1.txt to test_dir\filea.txt
2025-07-06 15:46:53,812 - Modified: test_dir\filea.txt
2025-07-06 15:46:53,814 - Renamed: from test_dir\file2.txt to test_dir\fileb.txt
2025-07-06 15:46:53,814 - Modified: test_dir\fileb.txt
2025-07-06 15:46:53,817 - Renamed: from test_dir\file3.txt to test_dir\filec.txt
2025-07-06 15:46:53,817 - Modified: test_dir\filec.txt
2025-07-06 15:46:53,822 - Renamed: from test_dir\file4.txt to test_dir\filed.txt
2025-07-06 15:46:53,822 - Modified: test_dir\filed.txt
2025-07-06 15:46:53,851 - Renamed: from test_dir\file5.txt to test_dir\filee.txt
2025-07-06 15:46:53,858 - Modified: test_dir\filee.txt
2025-07-06 15:46:53,858 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,863 - Renamed: from test_dir\file6.txt to test_dir\filef.txt
2025-07-06 15:46:53,863 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,864 - Modified: test_dir\filef.txt
2025-07-06 15:46:53,864 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,866 - Renamed: from test_dir\file7.txt to test_dir\fileg.txt
2025-07-06 15:46:53,866 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,867 - Modified: test_dir\fileg.txt
2025-07-06 15:46:53,867 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,870 - Renamed: from test_dir\file8.txt to test_dir\fileh.txt
2025-07-06 15:46:53,870 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,871 - Modified: test_dir\fileh.txt
2025-07-06 15:46:53,871 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,873 - Renamed: from test_dir\file9.txt to test_dir\filei.txt
2025-07-06 15:46:53,874 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,874 - Modified: test_dir\filei.txt
2025-07-06 15:46:53,874 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,876 - Renamed: from test_dir\file10.txt to test_dir\filej.txt
2025-07-06 15:46:53,876 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,877 - Modified: test_dir\filej.txt
2025-07-06 15:46:53,877 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,879 - Renamed: from test_dir\file11.txt to test_dir\filek.txt
2025-07-06 15:46:53,879 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,880 - Modified: test_dir\filek.txt
2025-07-06 15:46:53,880 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,882 - Renamed: from test_dir\file12.txt to test_dir\filel.txt
2025-07-06 15:46:53,882 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,883 - Modified: test_dir\filel.txt
2025-07-06 15:46:53,883 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,885 - Renamed: from test_dir\file13.txt to test_dir\filem.txt
2025-07-06 15:46:53,885 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,886 - Modified: test_dir\filem.txt
2025-07-06 15:46:53,886 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,887 - Renamed: from test_dir\file14.txt to test_dir\filen.txt
2025-07-06 15:46:53,887 - \u26a0\ufe0f SUSPICIOUS ACTIVITY DETECTED: Rapid file operations!
2025-07-06 15:46:53,888 - Modified: test_dir\filen.txt
